Symbol,Tag,Strike,Real,Barone-Adesi Whaley,Bjerksund-Stensland,FDAmerican,Cox-Ross-Rubenstein,Jarrow-Rudd,Equal Probabilities,Trigeorgis,Tian,Leisen-Reimer
AXP,AXP180119C00040000,40,26.1,25.519,25.519,25.519,25.519,25.519,25.519,25.519,25.519,25.519
AXP,AXP180119C00042500,42.5,15.1,23.022,23.022,23.022,23.022,23.022,23.022,23.022,23.022,23.022
AXP,AXP180119C00045000,45,20.85,20.524,20.524,20.524,20.524,20.524,20.524,20.524,20.524,20.524
AXP,AXP180119C00047500,47.5,16.85,18.027,18.027,18.027,18.027,18.027,18.027,18.027,18.027,18.027
AXP,AXP180119C00050000,50,17.3,15.529,15.529,15.529,15.529,15.529,15.529,15.529,15.529,15.529
AXP,AXP180119C00052500,52.5,15.32,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032
AXP,AXP180119C00055000,55,12.9,10.534,10.534,10.534,10.534,10.534,10.534,10.534,10.534,10.534
AXP,AXP180119C00057500,57.5,11.4,8.037,8.037,8.037,8.037,8.037,8.037,8.037,8.037,8.037
AXP,AXP180119C00060000,60,10.15,5.539,5.539,5.539,5.539,5.539,5.539,5.539,5.539,5.539
AXP,AXP180119C00062500,62.5,8.6,3.042,3.042,3.042,3.042,3.042,3.042,3.042,3.042,3.042
AXP,AXP180119C00065000,65,6.9,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544
AXP,AXP180119C00067500,67.5,5.95,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00070000,70,5.1,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00072500,72.5,3.85,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00075000,75,3.5,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00077500,77.5,2.69,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00080000,80,2.18,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00082500,82.5,1.75,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00085000,85,1.38,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00090000,90,0.87,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00095000,95,0.4,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00100000,100,0.33,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00105000,105,0.15,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00110000,110,0.26,0,0,0,0,0,0,0,0,0
AXP,AXP180119C00115000,115,0.18,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00075000,75,17.86,22.994,22.994,22.994,22.994,22.994,22.994,22.994,22.994,22.994
AAPL,AAPL160610C00080000,80,18.59,17.999,17.999,17.999,17.999,17.999,17.999,17.999,17.999,17.999
AAPL,AAPL160610C00084000,84,13.39,14.003,14.003,14.003,14.003,14.003,14.003,14.003,14.003,14.003
AAPL,AAPL160610C00085000,85,13.75,13.004,13.004,13.004,13.004,13.004,13.004,13.004,13.004,13.004
AAPL,AAPL160610C00085500,85.5,8.35,12.504,12.504,12.504,12.504,12.504,12.504,12.504,12.504,12.504
AAPL,AAPL160610C00086000,86,7.33,12.005,12.005,12.005,12.005,12.005,12.005,12.005,12.005,12.005
AAPL,AAPL160610C00086500,86.5,8.73,11.505,11.505,11.505,11.505,11.505,11.505,11.505,11.505,11.505
AAPL,AAPL160610C00087000,87,13.15,11.006,11.006,11.006,11.006,11.006,11.006,11.006,11.006,11.006
AAPL,AAPL160610C00087500,87.5,8,10.506,10.506,10.506,10.506,10.506,10.506,10.506,10.506,10.506
AAPL,AAPL160610C00088000,88,9.28,10.007,10.007,10.007,10.007,10.007,10.007,10.007,10.007,10.007
AAPL,AAPL160610C00088500,88.5,8.45,9.507,9.507,9.507,9.507,9.507,9.507,9.507,9.507,9.507
AAPL,AAPL160610C00089000,89,9.14,9.008,9.008,9.008,9.008,9.008,9.008,9.008,9.008,9.008
AAPL,AAPL160610C00089500,89.5,8.6,8.508,8.508,8.508,8.508,8.508,8.508,8.508,8.508,8.508
AAPL,AAPL160610C00090000,90,7.95,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009
AAPL,AAPL160610C00090500,90.5,7.49,7.509,7.509,7.509,7.509,7.509,7.509,7.509,7.509,7.509
AAPL,AAPL160610C00091000,91,7.02,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01
AAPL,AAPL160610C00091500,91.5,6.4,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51
AAPL,AAPL160610C00092000,92,5.9,6.011,6.011,6.011,6.011,6.011,6.011,6.011,6.011,6.011
AAPL,AAPL160610C00092500,92.5,5.55,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511
AAPL,AAPL160610C00093000,93,5.1,5.012,5.012,5.012,5.012,5.012,5.012,5.012,5.012,5.012
AAPL,AAPL160610C00093500,93.5,4.35,4.512,4.512,4.512,4.512,4.512,4.512,4.512,4.512,4.512
AAPL,AAPL160610C00094000,94,4.03,4.013,4.013,4.013,4.013,4.013,4.013,4.013,4.013,4.013
AAPL,AAPL160610C00094500,94.5,3.6,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513
AAPL,AAPL160610C00095000,95,3.17,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014
AAPL,AAPL160610C00095500,95.5,2.66,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514
AAPL,AAPL160610C00096000,96,2.21,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015
AAPL,AAPL160610C00096500,96.5,1.84,1.515,1.515,1.515,1.515,1.515,1.515,1.515,1.515,1.515
AAPL,AAPL160610C00097000,97,1.46,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016
AAPL,AAPL160610C00097500,97.5,1.17,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517
AAPL,AAPL160610C00098000,98,0.89,0.097,0.097,0.097,0.097,0.097,0.096,0.097,0.097,0.097
AAPL,AAPL160610C00098500,98.5,0.65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
AAPL,AAPL160610C00099000,99,0.45,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00099500,99.5,0.33,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00100000,100,0.22,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00101000,101,0.11,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00102000,102,0.07,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00103000,103,0.05,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00104000,104,0.03,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00105000,105,0.03,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00106000,106,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00107000,107,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00108000,108,0.03,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00109000,109,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160610C00110000,110,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00010000,10,82.95,87.93,87.93,87.93,87.93,87.93,87.93,87.93,87.93,87.93
AAPL,AAPL160617C00020000,20,86.9,77.94,77.94,77.94,77.94,77.94,77.94,77.94,77.94,77.94
AAPL,AAPL160617C00040000,40,54.02,57.959,57.959,57.959,57.959,57.959,57.959,57.959,57.959,57.959
AAPL,AAPL160617C00050000,50,43.9,47.969,47.969,47.969,47.969,47.969,47.969,47.969,47.969,47.969
AAPL,AAPL160617C00055000,55,39.3,42.974,42.974,42.974,42.974,42.974,42.974,42.974,42.974,42.974
AAPL,AAPL160617C00060000,60,36.35,37.979,37.979,37.979,37.979,37.979,37.979,37.979,37.979,37.979
AAPL,AAPL160617C00065000,65,33.69,32.984,32.984,32.984,32.984,32.984,32.984,32.984,32.984,32.984
AAPL,AAPL160617C00070000,70,27.6,27.989,27.989,27.989,27.989,27.989,27.989,27.989,27.989,27.989
AAPL,AAPL160617C00075000,75,23.05,22.994,22.994,22.994,22.994,22.994,22.994,22.994,22.994,22.994
AAPL,AAPL160617C00079000,79,19.87,18.998,18.998,18.998,18.998,18.998,18.998,18.998,18.998,18.998
AAPL,AAPL160617C00080000,80,17.8,17.999,17.999,17.999,17.999,17.999,17.999,17.999,17.999,17.999
AAPL,AAPL160617C00082500,82.5,16.48,15.501,15.501,15.501,15.501,15.501,15.501,15.501,15.501,15.501
AAPL,AAPL160617C00085000,85,13.05,13.004,13.004,13.004,13.004,13.004,13.004,13.004,13.004,13.004
AAPL,AAPL160617C00085500,85.5,13.75,12.504,12.504,12.504,12.504,12.504,12.504,12.504,12.504,12.504
AAPL,AAPL160617C00086500,86.5,10.54,11.505,11.505,11.505,11.505,11.505,11.505,11.505,11.505,11.505
AAPL,AAPL160617C00087500,87.5,10.64,10.506,10.506,10.506,10.506,10.506,10.506,10.506,10.506,10.506
AAPL,AAPL160617C00088500,88.5,11.05,9.507,9.507,9.507,9.507,9.507,9.507,9.507,9.507,9.507
AAPL,AAPL160617C00089000,89,8.57,9.008,9.008,9.008,9.008,9.008,9.008,9.008,9.008,9.008
AAPL,AAPL160617C00090000,90,8.1,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009
AAPL,AAPL160617C00090500,90.5,9.42,7.509,7.509,7.509,7.509,7.509,7.509,7.509,7.509,7.509
AAPL,AAPL160617C00091000,91,7.03,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01
AAPL,AAPL160617C00091500,91.5,6.22,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51
AAPL,AAPL160617C00092000,92,6.12,6.011,6.011,6.011,6.011,6.011,6.011,6.011,6.011,6.011
AAPL,AAPL160617C00092500,92.5,5.6,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511
AAPL,AAPL160617C00093000,93,5.13,5.012,5.012,5.012,5.012,5.012,5.012,5.012,5.012,5.012
AAPL,AAPL160617C00093500,93.5,4.9,4.512,4.512,4.512,4.512,4.512,4.512,4.512,4.512,4.512
AAPL,AAPL160617C00094000,94,4.1,4.013,4.013,4.013,4.013,4.013,4.013,4.013,4.013,4.013
AAPL,AAPL160617C00094500,94.5,3.8,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513
AAPL,AAPL160617C00095000,95,3.4,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014
AAPL,AAPL160617C00095500,95.5,2.96,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514
AAPL,AAPL160617C00096000,96,2.58,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015
AAPL,AAPL160617C00096500,96.5,2.18,1.515,1.515,1.515,1.515,1.515,1.515,1.515,1.515,1.515
AAPL,AAPL160617C00097000,97,1.86,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016
AAPL,AAPL160617C00097500,97.5,1.58,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517
AAPL,AAPL160617C00098000,98,1.31,0.097,0.097,0.097,0.097,0.097,0.096,0.097,0.097,0.097
AAPL,AAPL160617C00098500,98.5,1.08,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
AAPL,AAPL160617C00099000,99,0.86,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00099500,99.5,0.7,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00100000,100,0.55,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00101000,101,0.33,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00102000,102,0.21,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00103000,103,0.13,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00104000,104,0.08,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00105000,105,0.07,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00106000,106,0.05,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00107000,107,0.04,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00108000,108,0.04,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00109000,109,0.03,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00110000,110,0.03,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00111000,111,0.03,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00112000,112,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00113000,113,0.03,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00114000,114,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00115000,115,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00116000,116,0.04,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00117000,117,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00118000,118,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00119000,119,0.03,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00120000,120,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00121000,121,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00122000,122,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00125000,125,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00130000,130,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00135000,135,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00140000,140,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00145000,145,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00150000,150,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00155000,155,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00160000,160,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00165000,165,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00170000,170,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00175000,175,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00180000,180,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00185000,185,0.01,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00190000,190,0.05,0,0,0,0,0,0,0,0,0
AAPL,AAPL160617C00195000,195,0.02,0,0,0,0,0,0,0,0,0
AAPL,AAPL160624C00080000,80,19.28,17.999,17.999,17.999,17.999,17.999,17.999,17.999,17.999,17.999
AAPL,AAPL160624C00082500,82.5,17.15,15.501,15.501,15.501,15.501,15.501,15.501,15.501,15.501,15.501
AAPL,AAPL160624C00084000,84,11.23,14.003,14.003,14.003,14.003,14.003,14.003,14.003,14.003,14.003
AAPL,AAPL160624C00085000,85,15.47,13.004,13.004,13.004,13.004,13.004,13.004,13.004,13.004,13.004
AAPL,AAPL160624C00085500,85.5,9.22,12.504,12.504,12.504,12.504,12.504,12.504,12.504,12.504,12.504
AAPL,AAPL160624C00086000,86,13.16,12.005,12.005,12.005,12.005,12.005,12.005,12.005,12.005,12.005
AAPL,AAPL160624C00086500,86.5,11.18,11.505,11.505,11.505,11.505,11.505,11.505,11.505,11.505,11.505
AAPL,AAPL160624C00087000,87,11.1,11.006,11.006,11.006,11.006,11.006,11.006,11.006,11.006,11.006
AAPL,AAPL160624C00087500,87.5,12.27,10.506,10.506,10.506,10.506,10.506,10.506,10.506,10.506,10.506
AAPL,AAPL160624C00088000,88,9.4,10.007,10.007,10.007,10.007,10.007,10.007,10.007,10.007,10.007
AAPL,AAPL160624C00088500,88.5,9.74,9.507,9.507,9.507,9.507,9.507,9.507,9.507,9.507,9.507
AAPL,AAPL160624C00089000,89,10.23,9.008,9.008,9.008,9.008,9.008,9.008,9.008,9.008,9.008
AAPL,AAPL160624C00089500,89.5,6.41,8.508,8.508,8.508,8.508,8.508,8.508,8.508,8.508,8.508
AAPL,AAPL160624C00090000,90,7.2,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009
AAPL,AAPL160624C00090500,90.5,7.82,7.509,7.509,7.509,7.509,7.509,7.509,7.509,7.509,7.509
AAPL,AAPL160624C00091000,91,7.21,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01
AAPL,AAPL160624C00091500,91.5,6.17,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51
AAPL,AAPL160624C00092000,92,6.3,6.011,6.011,6.011,6.011,6.011,6.011,6.011,6.011,6.011
AAPL,AAPL160624C00092500,92.5,6.78,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511
AAPL,AAPL160624C00093000,93,5.34,5.012,5.012,5.012,5.012,5.012,5.012,5.012,5.012,5.012
AAPL,AAPL160624C00093500,93.5,5.8,4.512,4.512,4.512,4.512,4.512,4.512,4.512,4.512,4.512
AAPL,AAPL160624C00094000,94,4.56,4.013,4.013,4.013,4.013,4.013,4.013,4.013,4.013,4.013
AAPL,AAPL160624C00094500,94.5,3.95,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513
AAPL,AAPL160624C00095000,95,3.7,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014
AAPL,AAPL160624C00095500,95.5,3.34,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514
AAPL,AAPL160624C00096000,96,3.01,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015
AAPL,AAPL160624C00096500,96.5,2.65,1.515,1.515,1.515,1.515,1.515,1.515,1.515,1.515,1.515
AAPL,AAPL160624C00097000,97,2.31,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016
AAPL,AAPL160624C00097500,97.5,1.94,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517
AAPL,AAPL160624C00098000,98,1.75,0.097,0.097,0.097,0.097,0.097,0.096,0.097,0.097,0.097
AAPL,AAPL160624C00098500,98.5,1.45,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
AAPL,AAPL160624C00099000,99,1.29,0,0,0,0,0,0,0,0,0
AAPL,AAPL160624C00099500,99.5,1.08,0,0,0,0,0,0,0,0,0
AAPL,AAPL160624C00100000,100,0.91,0,0,0,0,0,0,0,0,0
AAPL,AAPL160624C00101000,101,0.61,0,0,0,0,0,0,0,0,0
AAPL,AAPL160624C00102000,102,0.42,0,0,0,0,0,0,0,0,0
AAPL,AAPL160624C00103000,103,0.28,0,0,0,0,0,0,0,0,0
AAPL,AAPL160624C00104000,104,0.22,0,0,0,0,0,0,0,0,0
AAPL,AAPL160624C00105000,105,0.14,0,0,0,0,0,0,0,0,0
AAPL,AAPL160624C00110000,110,0.05,0,0,0,0,0,0,0,0,0
AAPL,AAPL160701C00075000,75,25.1,22.994,22.994,22.994,22.994,22.994,22.994,22.994,22.994,22.994
AAPL,AAPL160701C00080000,80,19.78,17.999,17.999,17.999,17.999,17.999,17.999,17.999,17.999,17.999
AAPL,AAPL160701C00085000,85,14.92,13.004,13.004,13.004,13.004,13.004,13.004,13.004,13.004,13.004
AAPL,AAPL160701C00085500,85.5,8.72,12.504,12.504,12.504,12.504,12.504,12.504,12.504,12.504,12.504
AAPL,AAPL160701C00087000,87,6.4,11.006,11.006,11.006,11.006,11.006,11.006,11.006,11.006,11.006
AAPL,AAPL160701C00087500,87.5,8.3,10.506,10.506,10.506,10.506,10.506,10.506,10.506,10.506,10.506
AAPL,AAPL160701C00088000,88,12.47,10.007,10.007,10.007,10.007,10.007,10.007,10.007,10.007,10.007
AAPL,AAPL160701C00088500,88.5,8.91,9.507,9.507,9.507,9.507,9.507,9.507,9.507,9.507,9.507
AAPL,AAPL160701C00089000,89,4.03,9.008,9.008,9.008,9.008,9.008,9.008,9.008,9.008,9.008
AAPL,AAPL160701C00089500,89.5,11.02,8.508,8.508,8.508,8.508,8.508,8.508,8.508,8.508,8.508
AAPL,AAPL160701C00090000,90,8.9,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009
AAPL,AAPL160701C00090500,90.5,10.05,7.509,7.509,7.509,7.509,7.509,7.509,7.509,7.509,7.509
AAPL,AAPL160701C00091000,91,9.35,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01
AAPL,AAPL160701C00091500,91.5,7.94,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51
AAPL,AAPL160701C00092000,92,6,6.011,6.011,6.011,6.011,6.011,6.011,6.011,6.011,6.011
AAPL,AAPL160701C00092500,92.5,6,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511
AAPL,AAPL160701C00093000,93,5.35,5.012,5.012,5.012,5.012,5.012,5.012,5.012,5.012,5.012
AAPL,AAPL160701C00093500,93.5,7.3,4.512,4.512,4.512,4.512,4.512,4.512,4.512,4.512,4.512
AAPL,AAPL160701C00094000,94,4.73,4.013,4.013,4.013,4.013,4.013,4.013,4.013,4.013,4.013
AAPL,AAPL160701C00094500,94.5,4.36,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513
AAPL,AAPL160701C00095000,95,3.94,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014
AAPL,AAPL160701C00095500,95.5,3.02,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514
AAPL,AAPL160701C00096000,96,3.3,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015
AAPL,AAPL160701C00096500,96.5,2.95,1.515,1.515,1.515,1.515,1.515,1.515,1.515,1.515,1.515
AAPL,AAPL160701C00097000,97,2.64,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016
AAPL,AAPL160701C00097500,97.5,2.34,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517
AAPL,AAPL160701C00098000,98,2.08,0.097,0.097,0.097,0.097,0.097,0.096,0.097,0.097,0.097
AAPL,AAPL160701C00098500,98.5,1.79,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
AAPL,AAPL160701C00099000,99,1.58,0,0,0,0,0,0,0,0,0
AAPL,AAPL160701C00099500,99.5,1.36,0,0,0,0,0,0,0,0,0
AAPL,AAPL160701C00100000,100,1.16,0,0,0,0,0,0,0,0,0
AAPL,AAPL160701C00101000,101,0.91,0,0,0,0,0,0,0,0,0
AAPL,AAPL160701C00102000,102,0.64,0,0,0,0,0,0,0,0,0
AAPL,AAPL160701C00103000,103,0.46,0,0,0,0,0,0,0,0,0
AAPL,AAPL160701C00105000,105,0.25,0,0,0,0,0,0,0,0,0
AAPL,AAPL160701C00110000,110,0.1,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00090000,90,8.05,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009
AAPL,AAPL160708C00090500,90.5,7.8,7.509,7.509,7.509,7.509,7.509,7.509,7.509,7.509,7.509
AAPL,AAPL160708C00092500,92.5,6.14,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511
AAPL,AAPL160708C00093000,93,5.65,5.012,5.012,5.012,5.012,5.012,5.012,5.012,5.012,5.012
AAPL,AAPL160708C00093500,93.5,5.08,4.512,4.512,4.512,4.512,4.512,4.512,4.512,4.512,4.512
AAPL,AAPL160708C00094000,94,6.08,4.013,4.013,4.013,4.013,4.013,4.013,4.013,4.013,4.013
AAPL,AAPL160708C00094500,94.5,3.97,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513,3.513
AAPL,AAPL160708C00095000,95,4.17,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014
AAPL,AAPL160708C00095500,95.5,3.23,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514,2.514
AAPL,AAPL160708C00096000,96,3.46,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015
AAPL,AAPL160708C00096500,96.5,3.05,1.515,1.515,1.515,1.515,1.515,1.515,1.515,1.515,1.515
AAPL,AAPL160708C00097000,97,2.91,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016
AAPL,AAPL160708C00097500,97.5,2.6,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517
AAPL,AAPL160708C00098000,98,2.34,0.097,0.097,0.097,0.097,0.097,0.096,0.097,0.097,0.097
AAPL,AAPL160708C00098500,98.5,2.11,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
AAPL,AAPL160708C00099000,99,1.86,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00099500,99.5,1.65,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00100000,100,1.44,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00101000,101,1.1,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00102000,102,0.83,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00103000,103,0.59,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00104000,104,0.47,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00105000,105,0.34,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00106000,106,0.28,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00107000,107,0.21,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00108000,108,0.39,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00109000,109,0.12,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00110000,110,0.13,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00111000,111,0.12,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00112000,112,0.21,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00114000,114,0.14,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00115000,115,0.12,0,0,0,0,0,0,0,0,0
AAPL,AAPL160708C00120000,120,0.06,0,0,0,0,0,0,0,0,0
AAPL,AAPL160715C00050000,50,45.25,47.969,47.969,47.969,47.969,47.969,47.969,47.969,47.969,47.969
AAPL,AAPL160715C00055000,55,39.19,42.974,42.974,42.974,42.974,42.974,42.974,42.974,42.974,42.974
AAPL,AAPL160715C00060000,60,37.15,37.979,37.979,37.979,37.979,37.979,37.979,37.979,37.979,37.979
AAPL,AAPL160715C00065000,65,32.18,32.984,32.984,32.984,32.984,32.984,32.984,32.984,32.984,32.984
AAPL,AAPL160715C00070000,70,27.8,27.989,27.989,27.989,27.989,27.989,27.989,27.989,27.989,27.989
AAPL,AAPL160715C00075000,75,25.5,22.994,22.994,22.994,22.994,22.994,22.994,22.994,22.994,22.994
AAPL,AAPL160715C00080000,80,17.86,17.999,17.999,17.999,17.999,17.999,17.999,17.999,17.999,17.999
AAPL,AAPL160715C00082500,82.5,15,15.501,15.501,15.501,15.501,15.501,15.501,15.501,15.501,15.501
AAPL,AAPL160715C00085000,85,13.1,13.004,13.004,13.004,13.004,13.004,13.004,13.004,13.004,13.004
AAPL,AAPL160715C00087500,87.5,10.85,10.506,10.506,10.506,10.506,10.506,10.506,10.506,10.506,10.506
AAPL,AAPL160715C00090000,90,8.45,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009,8.009
AAPL,AAPL160715C00092500,92.5,6.31,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511,5.511
AAPL,AAPL160715C00095000,95,4.39,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014,3.014
AAPL,AAPL160715C00097500,97.5,2.85,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517
AAPL,AAPL160715C00100000,100,1.66,0,0,0,0,0,0,0,0,0
AAPL,AAPL160715C00105000,105,0.5,0,0,0,0,0,0,0,0,0
